matrix,perm,perm_type,rows,cols,nnz,density,bandwidth_lower,bandwidth_upper,bandwidth_max,bandwidth_avg,locality_profile,locality_avg_row_spread,locality_max_row_spread,locality_max_nnz_per_row,locality_avg_nnz_per_row,locality_num_empty_rows,locality_consecutive_vertical_pairs,locality_total_vertical_pairs,locality_vertical_adjacency_ratio,locality_avg_col_spread,locality_max_col_spread,locality_num_empty_cols,block_density_4,nonzero_blocks_4,total_blocks_4,max_blocks_per_row_4,avg_blocks_per_row_4,block_density_8,nonzero_blocks_8,total_blocks_8,max_blocks_per_row_8,avg_blocks_per_row_8,block_density_16,nonzero_blocks_16,total_blocks_16,max_blocks_per_row_16,avg_blocks_per_row_16,block_density_32,nonzero_blocks_32,total_blocks_32,max_blocks_per_row_32,avg_blocks_per_row_32,block_density_64,nonzero_blocks_64,total_blocks_64,max_blocks_per_row_64,avg_blocks_per_row_64,block_density_128,nonzero_blocks_128,total_blocks_128,max_blocks_per_row_128,avg_blocks_per_row_128
3D_51448_3D.mtx,None,SYMMETRIC,51448,51448,1056610,0.00039918822612278264,51378,51378,51378,16330.326194149213,2397708492,46604.50342092987,51424,5671,20.53743585756492,0,495,1005162,0.0004924579321542199,46624.348701601615,51406,0,0.06512160355161457,1014074,165431044,4801,78.84263722593687,0.016553945485738235,997317,41357761,3943,155.07961436790546,0.0043076583128946406,958150,10342656,2758,297.93221393034827,0.001241306192692281,831258,2585664,1575,516.9514925373135,0.0005070106189034157,508789,646416,804,632.8221393034826,0.0003998806778855395,161274,161604,402,401.17910447761193
3D_28984_Tetra.mtx,None,SYMMETRIC,28984,28984,599170,0.000713236267143192,28930,28930,28930,9200.317220488343,759634823,26208.76424924096,28978,3817,20.672439966878276,0,458,570186,0.0008032466598618697,26240.80392630417,28978,0,0.06534160802494447,573113,52504516,3145,79.09370687275738,0.016741889724212176,559198,13126129,2478,154.3466740270494,0.00448704084909368,521615,3283344,1667,287.8669977924945,0.001428128150047838,409716,820836,903,452.2251655629139,0.000760679644111667,192304,205209,453,424.5121412803532,0.0007097609814713731,51525,51529,227,226.98237885462555
2D_54019_highK.mtx,None,SYMMETRIC,54019,54019,996414,0.00034146542855678386,53933,53933,53933,17047.155194527575,2610690784,48329.12093892889,54000,1426,18.445620985208908,0,354,942395,0.00037563866531549933,48338.50957996261,53971,0,0.06530183125677651,953662,182385025,1404,70.61547574972232,0.01657571114191537,939264,45603009,1390,139.08840515326523,0.004289090264194606,907475,11404129,1335,268.72223867337874,0.0012113922884988385,803258,2852721,1160,475.58200118413265,0.0004655506968353134,522532,714025,811,618.3810650887574,0.0003431043998109341,177253,178929,423,419.03782505910164
2D_27628_bjtcai.mtx,None,SYMMETRIC,27628,27628,442898,0.0005802362056492377,27591,27591,27591,8646.164464504243,671915257,24320.083140292456,27594,90,16.030765889677138,0,222,415270,0.0005345919522238544,24319.357137686406,27594,0,0.06583204710795494,420481,47706649,132,60.87751556392066,0.016804712048877384,411806,11930116,186,119.22582513028372,0.004441293397117641,389542,2982529,290,225.55993051534452,0.0013546102737141122,319293,746496,415,369.5520833333333,0.0006488295712123394,166653,186624,403,385.7708333333333,0.000579446725388247,46652,46656,216,215.9814814814815
c-36.mtx,None,SYMMETRIC,7479,7479,65941,0.0011788769127609095,7466,7466,7466,2234.60320589618,34132296,4563.7513036502205,7477,674,8.816820430538842,0,866,58462,0.014813040949676714,4563.7513036502205,7477,0,0.07149594927485949,57644,3496900,604,30.82566844919786,0.01955786953550616,52681,874225,519,56.34331550802139,0.005850945648964202,44024,219024,415,94.06837606837607,0.0021843795051729987,29480,54756,234,125.98290598290598,0.0012695273995051652,12681,13689,117,108.38461538461539,0.0011561962764381644,3481,3481,59,59.0
c-35.mtx,None,SYMMETRIC,6537,6537,62891,0.0014717414800943986,6479,6479,6479,1938.5000397513159,28026444,4287.3556677374945,6534,964,9.620774055377085,0,282,56354,0.0050040813429392764,4287.3556677374945,6534,0,0.06909398126175535,56889,2673225,796,34.794495412844036,0.01825713204146849,53824,669124,607,65.79951100244499,0.00525976767401032,46707,167281,386,114.19804400977995,0.0020386029869386263,30127,42025,205,146.9609756097561,0.001471136154725975,10437,10609,103,101.33009708737865,0.0014312311751374907,2682,2704,52,51.57692307692308
c-34.mtx,None,SYMMETRIC,6611,6611,64333,0.001471971799497823,6552,6552,6552,1975.9943419395956,27664691,4184.64543941915,6601,862,9.731205566480108,0,406,57722,0.007033713315546932,4184.64543941915,6601,0,0.06911106241083552,58179,2732409,722,35.19600725952813,0.018298711612327746,54933,683929,562,66.42442563482467,0.005354572173570272,46932,171396,370,113.3623188405797,0.0020968991459730984,29961,42849,207,144.7391304347826,0.0014814467862785323,10602,10816,104,101.9423076923077,0.0014521356165056397,2704,2704,52,52.0
c-33.mtx,None,SYMMETRIC,6317,6317,56123,0.0014064332461443123,6262,6262,6262,1835.3766548473889,23376721,3700.6048757321514,6306,986,8.88443881589362,0,1271,49806,0.02551901377344095,3700.6048757321514,6306,0,0.07357653018416747,47674,2496400,791,30.173417721518987,0.020654839716412285,42456,624100,589,53.741772151898736,0.006411184932007603,34195,156025,384,86.56962025316456,0.0024428426273622747,22436,39204,198,113.31313131313131,0.001476339219574938,9281,9801,99,93.74747474747475,0.001372386247683794,2496,2500,50,49.92
c-32.mtx,None,SYMMETRIC,5975,5975,54471,0.0015257716076399223,5892,5892,5892,1679.1720364964845,19941822,3337.543430962343,5970,1986,9.116485355648535,0,4141,48496,0.08538848564830089,3337.543430962343,5970,0,0.08621011648518612,39490,2232036,1210,26.43239625167336,0.028469957350727545,29895,558009,720,40.02008032128514,0.00971053960158817,21912,139876,373,58.588235294117645,0.00359057279362133,14815,34969,187,79.22459893048128,0.0017898497960127861,7430,8836,94,79.04255319148936,0.0015077759619472788,2205,2209,47,46.91489361702128
c-31.mtx,None,SYMMETRIC,5339,5339,78571,0.002756401254365869,5325,5325,5325,1636.7634114367897,17664153,3308.513392020978,5327,458,14.716426297059375,0,1189,73232,0.016236071662661132,3308.513392020978,5327,0,0.06958111937654977,70575,1782225,570,52.86516853932584,0.019446110926313123,63132,446224,453,94.50898203592814,0.006357304957744728,48278,111556,309,144.5449101796407,0.0031913443491868735,24043,27889,167,143.97005988023952,0.0027294213214107852,7028,7056,84,83.66666666666667,0.00271859028442106,1764,1764,42,42.0
c-30.mtx,None,SYMMETRIC,5321,5321,65693,0.002320238225205127,5293,5293,5293,1607.8494207906474,16378056,3078.003382822778,5320,2110,12.345987596316482,0,5491,60372,0.09095275955741072,3078.003382822778,5320,0,0.08632729547318181,47561,1771561,1143,35.73328324567994,0.02813125205547029,36488,443556,658,54.786786786786784,0.009920488701820853,25867,110889,333,77.67867867867868,0.004028971947026314,15923,27889,167,95.34730538922156,0.0024256397577321538,6612,7056,84,78.71428571428571,0.0022730059634530897,1764,1764,42,42.0
c-29.mtx,None,SYMMETRIC,5033,5033,43731,0.0017263766275504382,5015,5015,5015,1493.2585580023324,15413374,3062.4625471885556,5026,481,8.688853566461354,0,316,38698,0.00816579668199907,3062.4625471885556,5026,0,0.0704302703120571,38807,1585081,441,30.823669579030977,0.018925794233325948,36104,396900,372,57.30793650793651,0.005702313941649698,29957,99225,276,95.1015873015873,0.0023194685361449057,18412,24964,157,116.53164556962025,0.001727311708764763,6181,6241,79,78.24050632911393,0.0016682052612304688,1600,1600,40,40.0
c-28.mtx,None,SYMMETRIC,4598,4598,30590,0.001446910083076005,4566,4566,4566,1270.037659365806,12356811,2687.4317094388866,4580,386,6.652892561983471,0,90,25992,0.0034626038781163434,2687.4317094388866,4580,0,0.07188580989622499,26596,1322500,345,23.12695652173913,0.019060045061211468,25077,330625,297,43.61217391304348,0.005455267873447772,21904,82944,225,76.05555555555556,0.002074517144097222,14400,20736,141,100.0,0.0014524040682127577,5142,5184,72,71.41666666666667,0.001440636905623071,1296,1296,36,36.0
c-27.mtx,None,SYMMETRIC,4563,4563,31375,0.0015068943236983831,4539,4539,4539,1300.0107729083666,12262670,2687.4139820293667,4559,369,6.875958799035722,0,158,26812,0.0058928837833805755,2687.4139820293667,4559,0,0.07175824276356717,27327,1301881,335,23.950043821209466,0.0191057474960053,25659,326041,299,44.9369527145359,0.005539621847315133,22124,81796,233,77.35664335664336,0.0021430823555641043,14297,20449,139,99.97902097902097,0.0014995912508564996,5108,5184,72,70.94444444444444,0.001477606502580054,1296,1296,36,36.0
n3c6-b7.mtx,None,SYMMETRIC,6435,6435,51480,0.0012432012432012432,6415,6415,6415,2132.439937839938,32286634,5017.3479409479405,6413,8,8.0,0,61,45045,0.0013542013542013542,5017.3479409479405,6413,0,0.06304249857946195,51037,2588881,32,31.719701678060908,0.01622050816696915,49590,648025,64,61.60248447204969,0.0045430541749502985,44264,162409,118,109.8362282878412,0.0017173995661531104,29273,40804,156,144.91584158415841,0.001239360948131348,10141,10201,101,100.4059405940594,0.00120849609375,2600,2601,51,50.98039215686274
se.mtx,None,SYMMETRIC,32768,32768,98300,9.154900908470154e-05,32687,32687,32687,10885.655788402848,537940563,16416.643157958984,32662,3,2.9998779296875,0,4,65532,6.103888176768602e-05,16416.643157958984,32662,0,0.06253753524495882,98241,67108864,12,11.9923095703125,0.015670592976513558,98014,16777216,24,23.92919921875,0.003952489706639218,97150,4194304,48,47.4365234375,0.0010226929212920545,93866,1048576,96,91.666015625,0.00029267458673276506,81999,262144,176,160.154296875,0.00011791972994054638,50880,65536,213,198.75
ccc.mtx,None,SYMMETRIC,49152,49152,147456,6.103515625e-05,48866,48866,48866,16439.74734157986,1210024805,24618.01767985026,48956,3,3.0,0,5,98304,5.0862630208333336e-05,24618.01767985026,48956,0,0.06252035167697818,147408,150994944,12,11.99609375,0.01565696034793245,147155,37748736,24,23.951009114583332,0.003936873329733646,146309,9437184,48,47.626627604166664,0.0010065636336947176,143061,2359296,96,93.138671875,0.00027508634654766634,130868,589824,182,170.40104166666666,9.642994899927141e-05,93332,147456,263,243.05208333333334
cca.mtx,None,SYMMETRIC,49152,49152,139264,5.764431423611111e-05,48865,48865,48865,16408.109676585478,1138797022,23168.884724934895,48988,3,2.8333333333333335,0,10,90112,0.00011097301136363636,23168.884724934895,48988,0,0.06252648970942136,139205,150994944,12,11.328531901041666,0.015652311521280958,139021,37748736,24,22.627115885416668,0.003934331380632096,138270,9437184,48,45.009765625,0.0010057906919987872,135217,2359296,95,88.03190104166667,0.0002741935483870968,124000,589824,174,161.45833333333334,9.43061287888874e-05,90132,147456,253,234.71875
bfly.mtx,None,SYMMETRIC,49152,49152,196608,8.138020833333333e-05,49071,49071,49071,16308.805887858072,1447174317,29442.836853027344,49109,4,4.0,0,7,147456,4.7471788194444445e-05,29442.836853027344,49109,0,0.06253562413484244,196496,150994944,16,15.990885416666666,0.015663320195587555,196127,37748736,32,31.921712239583332,0.003946780136595594,194589,9437184,64,63.3427734375,0.0010171269342628742,188767,2359296,128,122.89518229166667,0.00028720329805120593,167129,589824,232,217.61588541666666,0.00011034584226061848,108749,147456,301,283.2005208333333
shock-9.mtx,None,SYMMETRIC,36476,36476,142580,0.00010716283547529328,36397,36397,36397,12169.180502174218,787554375,21591.029032788683,36391,4,3.908871586796798,0,11,106104,0.0001036718691095529,21591.029032788683,36391,0,0.06254298788618913,142482,83156161,16,15.624739554775743,0.015673367806388068,142140,20793600,32,31.17105263157895,0.003956869511779249,140756,5198400,64,61.73508771929824,0.0010316239256871898,134970,1299600,127,118.39473684210526,0.00030113908551988443,115593,324900,218,202.79473684210527,0.00012932860613361767,67289,81225,250,236.1017543859649
biplane-9.mtx,None,SYMMETRIC,21701,21701,84076,0.0001785305519240501,21594,21594,21594,7234.01320234074,276343293,12734.127136998295,21642,4,3.874291507303811,0,12,62375,0.00019238476953907816,12734.127136998295,21642,0,0.06256921043544526,83983,29441476,16,15.477884260965721,0.01571640925024226,83587,7360369,32,30.809804644305196,0.003995642983149827,82195,1841449,64,60.57111274871039,0.001066997644574399,76950,461041,125,113.32842415316642,0.0003419294562392764,60031,115600,191,176.56176470588235,0.0001873595895021724,27389,28900,167,161.11176470588236
stufe-10.mtx,None,SYMMETRIC,24010,24010,92828,0.00016102550634445145,23928,23928,23928,8039.247877795493,337766606,14067.747022074136,23938,4,3.866222407330279,0,12,68818,0.00017437298381237467,14067.747022074136,23938,0,0.06258832540427414,92697,36036009,16,15.441779110444777,0.015712680099664176,92310,9012004,32,30.74950033311126,0.003987303581442913,90941,2253001,64,60.586942038640906,0.001058478629559572,85644,564001,124,114.0399467376831,0.00033275707251090194,68107,141376,196,181.13563829787233,0.00017327578091549942,32698,35344,183,173.9255319148936
L-9.mtx,None,SYMMETRIC,17983,17983,71192,0.00022014402630393334,17949,17949,17949,6004.318350376447,192770446,10719.593282544625,17927,4,3.9588500250236334,0,5,53209,9.39690653836757e-05,10719.593282544625,17927,0,0.06259583866747323,71083,20214016,16,15.810275800711743,0.01573262145534262,70705,5053504,32,31.452402135231317,0.004013997344149189,69281,1263376,64,61.637900355871885,0.0010902216951544613,63770,315844,123,113.46975088967972,0.00037080748778614553,46873,78961,182,166.80782918149467,0.00022516399853611774,19298,19881,141,136.86524822695034
brack2.mtx,None,SYMMETRIC,62631,62631,733118,0.0001868939275901491,62595,62595,62595,20872.54857471785,3198867030,51074.819657996835,62595,32,11.70535357889863,0,194,670487,0.00028934192609252676,51074.819657996835,62595,0,0.06260452333261374,731894,245172964,86,46.742495848767405,0.01572331387416373,728534,61293241,140,93.05581811214715,0.004003167858126365,715369,15327225,248,182.72515964240102,0.0010740767837130697,666559,3833764,432,340.4284984678243,0.0003498464382206459,511607,958441,582,522.5812053115424,0.00019590455493784123,228407,240100,480,466.13673469387754
g7jac080.mtx,None,SYMMETRIC,23670,23670,293976,0.0005247051906682666,23597,23634,23634,7227.570168993388,367372592,15520.599577524292,23639,153,12.419771863117871,0,479,270306,0.0017720657329101093,15139.928136882128,23664,0,0.06704360105527032,274053,35022724,287,46.3083812098682,0.017253279094924728,266232,8755681,335,89.97363974315647,0.0045950843713861555,249907,2190400,457,168.85608108108107,0.00139025340316418,206499,547600,487,279.0527027027027,0.0006249149706138441,114850,136900,358,310.4054054054054,0.0005247067228257691,34196,34225,185,184.84324324324325
c-26.mtx,None,SYMMETRIC,4307,4307,34537,0.0018618078927134618,4279,4279,4279,1274.0037061701944,11453910,2659.370791734386,4305,438,8.01880659391688,0,195,30230,0.006450545815415151,2659.370791734386,4305,0,0.07066364945821194,30547,1159929,399,28.36304549675023,0.01892347108742154,28517,290521,334,52.90723562152134,0.0056703999768829855,23792,72900,237,88.11851851851851,0.002361045786664333,14285,18225,135,105.81481481481481,0.0018354124435404876,4594,4624,68,67.55882352941177,0.0018235044908358564,1156,1156,34,34.0
g7jac060sc.mtx,None,SYMMETRIC,17730,17730,203316,0.0006467762823247375,17648,17695,17695,5364.827977139034,205455274,11588.001917653693,17702,153,11.467343485617597,0,427,185586,0.002300820104964814,11321.945177664975,17698,0,0.06750808837982714,188233,19651489,277,42.4617640424092,0.01744437458473129,182111,4915089,357,82.14298601714027,0.004696092271759697,169120,1229881,409,152.49774571686203,0.001476806905746545,134446,308025,389,242.24504504504503,0.0007287336902664611,68115,77284,271,245.0179856115108,0.0006425757988879971,19312,19321,139,138.93525179856115
c-25.mtx,None,SYMMETRIC,3797,3797,49635,0.003442760661928394,3785,3785,3785,1161.3506598166616,9663914,2545.1445878324994,3786,600,13.072162233342112,0,690,45838,0.015053012784152886,2545.1445878324994,3786,0,0.06955265458948029,44602,902500,474,46.949473684210524,0.019516013865472207,39739,225625,363,83.66105263157895,0.006613682588006549,29316,56644,225,123.17647058823529,0.003656308341819416,13257,14161,119,111.40336134453781,0.0033679599560519735,3598,3600,60,59.96666666666667,0.0033660888671875,900,900,30,30.0
g7jac060.mtx,None,SYMMETRIC,17730,17730,203316,0.0006467762823247375,17703,17692,17703,5408.294595604872,205704241,11602.04404963339,17713,153,11.467343485617597,0,704,185586,0.003793389587576649,11234.145008460237,17703,0,0.06771638227802232,187654,19651489,293,42.33115271824949,0.017498857026395805,181544,4915089,353,81.8872350022553,0.004714938644297215,168444,1229881,411,151.88818755635708,0.0014845806197753884,133742,308025,395,240.97657657657658,0.0007288406917627193,68105,77284,275,244.9820143884892,0.000642509258989593,19314,19321,139,138.9496402877698
c-24.mtx,None,SYMMETRIC,4119,4119,35699,0.002104129508142708,4107,4107,4107,1158.6548642819128,9959123,2417.8497208060207,4109,232,8.666909444039815,0,370,31580,0.011716276124129196,2417.8497208060207,4109,0,0.071206596668156,31334,1060900,274,30.42135922330097,0.01932031710020436,28871,265225,246,56.06019417475728,0.005962935891131446,23386,66564,203,90.64341085271317,0.0026440883342813805,13185,16641,128,102.20930232558139,0.002077610529648391,4195,4225,65,64.53846153846153,0.002000820976096189,1089,1089,33,33.0
g7jac050sc.mtx,None,SYMMETRIC,14760,14760,157990,0.0007251984782720456,14715,14710,14715,4475.3484017975825,142139535,9630.049796747968,14746,149,10.703929539295393,0,428,143230,0.002988200795922642,9337.68563685637,14723,0,0.0678315541450279,145572,13616100,264,39.45040650406504,0.017622993974785478,140078,3404025,311,75.9230352303523,0.0047669133549608006,129465,851929,374,140.26543878656554,0.0015329833511351781,100645,213444,343,217.84632034632034,0.0007937559645995391,48594,53361,231,210.36363636363637,0.0007172141566335069,13445,13456,116,115.90517241379311
c-23.mtx,None,SYMMETRIC,3969,3969,31079,0.0019728989362698224,3913,3913,3913,1182.4148782135846,9478320,2388.087679516251,3957,655,7.830435878054925,0,312,27110,0.01150866838804869,2388.087679516251,3957,0,0.0717057661781535,27089,986049,527,27.279959718026184,0.019456283304619577,24959,247009,393,50.21931589537223,0.005930454972888476,20471,62001,241,82.21285140562249,0.002511426225693008,12085,15625,124,96.68,0.001980591616908118,3831,3969,63,60.80952380952381,0.0019677506442881223,964,1024,32,30.125
g7jac040sc.mtx,None,SYMMETRIC,11790,11790,114671,0.000824946890055761,11760,11744,11760,3539.205361425295,90121070,7643.856658184903,11770,120,9.726123833757422,0,209,102881,0.002031473255508792,7475.697794741306,11770,0,0.06834050881559249,104871,8690704,220,35.5736092265943,0.017763863965339466,100864,2172676,294,68.42876526458616,0.004870961219551979,91960,543169,331,124.77611940298507,0.0016041858042531551,69807,136161,294,189.1788617886179,0.0008776953823047622,31897,34225,185,172.4162162162162,0.0008133599537877688,8605,8649,93,92.52688172043011
c-22.mtx,None,SYMMETRIC,3792,3792,28872,0.0020078913635635316,3782,3782,3782,1112.8351343862566,8457436,2230.3364978902955,3788,208,7.613924050632911,0,189,25080,0.007535885167464115,2230.3364978902955,3788,0,0.07119466582498224,25346,898704,199,26.736286919831223,0.019316819388541576,23354,224676,212,49.270042194092824,0.005834217060679737,19331,56169,184,81.56540084388186,0.002520814707197139,11185,14161,119,93.99159663865547,0.0019656520147796988,3586,3600,60,59.766666666666666,0.0019580078125,900,900,30,30.0
g7jac040.mtx,None,SYMMETRIC,11790,11790,114671,0.000824946890055761,11775,11767,11775,3523.4833916160146,89368568,7580.0312128922815,11775,120,9.726123833757422,0,213,102881,0.00207035312642762,7455.378032230704,11775,0,0.06831575460637314,104909,8690704,284,35.586499321573946,0.017762807326261523,100870,2172676,278,68.43283582089552,0.004835729177912124,92630,543169,311,125.68521031207598,0.0015908766523774346,70391,136161,282,190.76151761517616,0.000873723538149148,32042,34225,184,173.2,0.0008129820423212627,8609,8649,93,92.56989247311827
c-21.mtx,None,SYMMETRIC,3509,3509,32157,0.002611612804301377,3502,3502,3502,1047.1285878657834,7587317,2162.244799088059,3506,451,9.164149330293531,0,316,28648,0.011030438425020944,2162.244799088059,3506,0,0.0708179175475687,28380,770884,374,32.323462414578586,0.01930210614267604,26031,192721,309,59.29612756264237,0.0061197155437006726,20526,48400,205,93.3,0.002951439878994361,10640,12100,110,96.72727272727273,0.002595315728305785,3025,3025,55,55.0,0.00250345346878986,784,784,28,28.0
g7jac020sc.mtx,None,SYMMETRIC,5850,5850,45465,0.0013285119438965593,5842,5820,5842,1703.6633014406686,21791279,3725.0049572649573,5842,60,7.771794871794872,0,94,39615,0.0023728385712482643,3684.0364102564104,5842,0,0.07012740621915103,40520,2140369,107,27.696514012303485,0.018467533860191853,38467,535824,137,52.55054644808743,0.00525856916027596,33773,133956,156,92.27595628415301,0.001950336659894575,22765,33489,153,124.39890710382514,0.0013302796639052014,8344,8464,92,90.69565217391305,0.0013114193662127835,2116,2116,46,46.0
c-20.mtx,None,SYMMETRIC,2921,2921,22685,0.0026587387768348316,2917,2917,2917,865.0713687458673,5002356,1712.5491270112975,2917,158,7.766175967134543,0,280,19764,0.014167172637117992,1712.5491270112975,2917,0,0.0720323375501702,19683,534361,154,26.926128590971274,0.019908623062233205,17804,133956,175,48.6448087431694,0.0064207869900731835,13801,33489,154,75.4153005464481,0.003048062783778206,7268,8464,91,79.0,0.0026223153779000945,2112,2116,46,45.91304347826087,0.0026173582599834594,529,529,23,23.0
g7jac020.mtx,None,SYMMETRIC,5850,5850,45465,0.0013285119438965593,5812,5787,5812,1707.5792147806005,21784402,3723.8294017094017,5812,60,7.771794871794872,0,156,39615,0.003937902309731163,3690.928547008547,5830,0,0.07026092278020918,40443,2140369,110,27.64388243335612,0.0185195293151542,38359,535824,158,52.40300546448088,0.005247382368148914,33845,133956,176,92.47267759562841,0.0019483681789757767,22788,33489,161,124.52459016393442,0.001334919244212267,8315,8464,92,90.3804347826087,0.0013114193662127835,2116,2116,46,46.0
c-19.mtx,None,SYMMETRIC,2327,2327,21817,0.004029046364227491,2318,2318,2318,695.4224687170555,3556825,1528.5023635582295,2320,362,9.37559088955737,0,290,19490,0.014879425346331451,1528.5023635582295,2320,0,0.07167590937762826,19024,338724,291,32.687285223367695,0.020055928987468375,16997,84681,228,58.40893470790378,0.007023459390967529,12134,21316,140,83.10958904109589,0.00418825713829369,5087,5329,73,69.68493150684931,0.0038907348543644996,1369,1369,37,37.0,0.0036886537504328253,361,361,19,19.0
g7jac010sc.mtx,None,SYMMETRIC,2880,2880,19635,0.002367259837962963,2828,2848,2848,831.4374840845429,5213220,1810.1458333333333,2866,36,6.817708333333333,0,72,16755,0.004297224709042077,1796.7229166666666,2866,0,0.07168570009930486,17119,518400,81,23.77638888888889,0.019378276591712987,15832,129600,110,43.977777777777774,0.005958609287600994,12872,32400,119,71.5111111111111,0.0027306756889062945,7022,8100,87,78.02222222222223,0.002368429432744565,2024,2025,45,44.977777777777774,0.0022654542400165406,529,529,23,23.0
c-18.mtx,None,SYMMETRIC,2169,2169,15145,0.0032192164157293316,2166,2166,2166,625.9825685044569,2806660,1293.9880129091748,2167,170,6.98248040571692,0,128,12976,0.009864364981504316,1293.9880129091748,2167,0,0.07295279383429673,12975,294849,166,23.895027624309392,0.02032995060137457,11640,73984,154,42.794117647058826,0.006529818570640176,9060,18496,116,66.61764705882354,0.0034620877955290263,4272,4624,68,62.8235294117647,0.003198537859537197,1156,1156,34,34.0,0.003198537859537197,289,289,17,17.0
whitaker3_dual.mtx,None,SYMMETRIC,19190,19190,57162,0.00015522349799500945,19093,19093,19093,6393.914908505651,182864493,9529.155445544555,19074,3,2.9787389265242314,0,8,37972,0.00021068155482987464,9529.155445544555,19074,0,0.06256676765730898,57101,23020804,12,11.90100041684035,0.015699153659565493,56892,5755201,24,23.71488120050021,0.0039804100486657045,56097,1440000,48,46.7475,0.0010565395216239235,52835,360000,95,88.05833333333334,0.0003298876325229293,42304,90000,155,141.01333333333332,0.00016803407992883976,20763,22500,145,138.42
whitaker3.mtx,None,SYMMETRIC,9800,9800,57978,0.000603685964181591,9760,9760,9760,3255.198247611163,68040813,6942.940102040816,9778,8,5.916122448979592,0,26,48178,0.0005396654074473826,6942.940102040816,9778,0,0.06275327306733167,57744,6002500,27,23.568979591836733,0.015909839304531086,56940,1500625,51,46.481632653061226,0.004208662798260611,53812,375769,96,87.78466557911909,0.0013027574290743426,43461,94249,155,141.56677524429966,0.0006565908319997217,21558,23716,148,139.98701298701297,0.0005971475344351164,5926,5929,77,76.96103896103897
ukerbe1.mtx,None,SYMMETRIC,5981,5981,15704,0.0004389981416099429,5951,5951,5951,1964.9502037697403,14783683,2471.7744524327036,5970,8,2.6256478849690685,0,8,9723,0.0008227913195515787,2471.7744524327036,5970,0,0.06265960163432073,15664,2238016,18,10.470588235294118,0.01580922620965144,15521,559504,30,20.75,0.0041278346006325285,14861,139876,51,39.73529411764706,0.0012022528613985575,12756,34969,82,68.21390374331551,0.0005214886255440696,7352,8836,85,78.2127659574468,0.00043449505609700814,2206,2209,47,46.93617021276596
grid2_dual.mtx,None,SYMMETRIC,3136,3136,12224,0.0012429716784673054,3101,3101,3101,1034.1420157068062,5817827,1855.1744260204082,3133,4,3.8979591836734695,0,10,9088,0.0011003521126760564,1855.1744260204082,3133,0,0.06297395318166832,12132,614656,16,15.474489795918368,0.016208418194161574,11784,153664,32,30.06122448979592,0.004519212568616316,10566,38416,60,53.90816326530612,0.0017124515851384306,6971,9604,81,71.13265306122449,0.0012492151527835915,2389,2401,49,48.755102040816325,0.00119375,625,625,25,25.0
grid2.mtx,None,SYMMETRIC,3296,3296,12864,0.0011841361108492789,3240,3240,3240,1100.597947761194,6444255,1955.174453883495,3279,5,3.9029126213592233,0,11,9568,0.001149665551839465,1955.174453883495,3279,0,0.0631926432445178,12723,678976,17,15.440533980582524,0.016259504934476622,12362,169744,32,30.00485436893204,0.004536017331648312,11078,42436,59,53.77669902912621,0.0016808268664704308,7474,10609,81,72.5631067961165,0.001174504487658938,2674,2704,52,51.42307692307692,0.0011614737426035504,676,676,26,26.0
crack_dual.mtx,None,SYMMETRIC,20141,20141,60086,0.00014811915798003205,20073,20073,20073,6787.299171187964,200734389,9966.455935653641,20068,3,2.9832679608758252,0,3,39945,7.510326699211416e-05,9966.455935653641,20068,0,0.0625593463159473,60029,25361296,12,11.919976171564734,0.015690807066216533,59834,6340324,24,23.762509928514696,0.003982133616667515,58941,1585081,48,46.81572676727561,0.0010529876065500225,55725,396900,95,88.45238095238095,0.0003255894705082677,45055,99225,155,143.03174603174602,0.00016159323192057722,22695,24964,153,143.63924050632912
crack.mtx,None,SYMMETRIC,10240,10240,60760,0.0005794525146484375,10185,10185,10185,3436.080546412113,72540038,7083.9880859375,10186,9,5.93359375,0,42,50520,0.000831353919239905,7083.9880859375,10186,0,0.06279246655753427,60477,6553600,33,23.623828125,0.01592724008925126,59607,1638400,60,46.56796875,0.004203452642391612,56464,409600,111,88.225,0.0012966769558566433,45760,102400,165,143.0,0.0006407215089409122,23152,25600,155,144.7,0.000579543068252852,6399,6400,80,79.9875
big_dual.mtx,None,SYMMETRIC,30269,30269,89858,9.807551592288548e-05,30124,30124,30124,10051.134523359078,453132603,14970.187419472068,30140,3,2.9686477914698206,0,6,59589,0.00010068972461360318,14970.187419472068,30140,0,0.0625466360771124,89791,57274624,12,11.864561310782241,0.015669117236761343,89605,14318656,24,23.679968287526428,0.003951678159301998,88825,3579664,48,46.94767441860465,0.001023871760728537,85706,894916,96,90.59830866807611,0.00029475054456260327,74429,223729,170,157.3551797040169,0.00012214643483023763,44901,56169,201,189.45569620253164
airfoil1_dual.mtx,None,SYMMETRIC,8034,8034,23626,0.00036603831277439314,7926,7926,7926,2666.825023279438,31684559,3943.808688075678,8011,3,2.9407518048294747,0,3,15592,0.00019240636223704464,3943.808688075678,8011,0,0.06263786374819717,23574,4036081,12,11.73419611747138,0.015813752998629197,23344,1010025,24,23.227860696517414,0.004091552691079979,22556,253009,48,44.842942345924456,0.0011678611877404333,19756,63504,89,78.39682539682539,0.0004724438042632484,12209,15876,110,96.89682539682539,0.00036432961130937344,3958,3969,63,62.82539682539682
